번호,대여/반납,일시,보관소명,거치대번호,처리자
1311709,대여,2012년08월31일17시04분55초,증산2교,9,사용자
1311711,대여,2012년08월31일17시08분45초,사천교,6,사용자
1311712,대여,2012년08월31일17시09분32초,사천교,10,사용자
1311713,대여,2012년08월31일17시23분24초,사천교,2,사용자
1311714,대여,2012년08월31일17시24분27초,문화촌,1,사용자
1311715,대여,2012년08월31일17시26분23초,사천교,14,사용자
1311717,대여,2012년08월31일17시34분57초,해담는 다리,8,사용자
1311718,대여,2012년08월31일17시38분16초,홍은사거리,3,사용자
1311725,대여,2012년08월31일18시09분12초,사천교,16,사용자
1311727,대여,2012년08월31일18시17분38초,홍은사거리,5,사용자
1311729,대여,2012년08월31일18시29분49초,증산2교,10,사용자
1311730,대여,2012년08월31일18시30분40초,문화촌,12,사용자
1311734,대여,2012년08월31일18시40분58초,사천교,12,사용자
1311736,대여,2012년08월31일18시44분57초,사천교,9,사용자
1311737,대여,2012년08월31일18시45분18초,증산2교,16,사용자
1311738,대여,2012년08월31일18시48분06초,문화촌,15,사용자
1311740,대여,2012년08월31일18시50분06초,문화촌,19,사용자
1311741,대여,2012년08월31일18시51분17초,사천교,12,사용자
1311742,대여,2012년08월31일18시56분05초,증산2교,4,사용자
1311743,대여,2012년08월31일18시56분38초,사천교,4,사용자
1311744,대여,2012년08월31일18시57분31초,홍은사거리,3,사용자
1311746,대여,2012년08월31일18시58분41초,홍은사거리,7,사용자
1311749,대여,2012년08월31일19시03분34초,홍은사거리,23,사용자
1311751,대여,2012년08월31일19시14분10초,홍은사거리,8,사용자
1311752,대여,2012년08월31일19시15분08초,홍은사거리,19,사용자
1311754,대여,2012년08월31일19시19분12초,홍은사거리,8,사용자
1311755,대여,2012년08월31일19시21분35초,홍은사거리,10,사용자
1311758,대여,2012년08월31일19시25분31초,증산2교,6,사용자
1311762,대여,2012년08월31일19시27분30초,해담는 다리,5,사용자
1311764,대여,2012년08월31일19시46분05초,문화촌,15,사용자
1311765,대여,2012년08월31일19시46분32초,홍은사거리,1,사용자
1311766,대여,2012년08월31일19시46분39초,문화촌,12,사용자
1311768,대여,2012년08월31일19시47분29초,홍은사거리,13,사용자
1311772,대여,2012년08월31일19시52분57초,해담는 다리,10,사용자
1311773,대여,2012년08월31일19시58분27초,문화촌,14,사용자
1311776,대여,2012년08월31일20시01분52초,문화촌,17,사용자
1311799,대여,2012년09월01일08시14분31초,해담는 다리,1,사용자
1311800,대여,2012년09월01일08시58분38초,홍은사거리,20,사용자
1311801,대여,2012년09월01일09시25분04초,홍은사거리,4,사용자
1311804,대여,2012년09월01일09시31분29초,사천교,2,사용자
1311806,대여,2012년09월01일09시33분45초,사천교,4,사용자
1311808,대여,2012년09월01일09시46분54초,홍은사거리,2,사용자
1311811,대여,2012년09월01일09시58분16초,홍은사거리,10,사용자
1311812,대여,2012년09월01일09시59분41초,홍은사거리,19,사용자
1311814,대여,2012년09월01일10시02분32초,홍은사거리,3,사용자
1311816,대여,2012년09월01일10시05분04초,홍은사거리,1,사용자
1311817,대여,2012년09월01일10시18분34초,증산2교,13,사용자
1311818,대여,2012년09월01일10시24분42초,홍은사거리,10,사용자
1311819,대여,2012년09월01일10시26분29초,홍은사거리,7,사용자
1311823,대여,2012년09월01일10시58분37초,홍은사거리,13,사용자
1311824,대여,2012년09월01일10시59분58초,홍은사거리,8,사용자
1311825,대여,2012년09월01일11시04분33초,문화촌,12,사용자
1311828,대여,2012년09월01일11시09분49초,홍은사거리,5,사용자
1311829,대여,2012년09월01일11시20분46초,홍은사거리,7,사용자
1311833,대여,2012년09월01일11시33분36초,홍은사거리,19,사용자
1311834,대여,2012년09월01일11시34분46초,홍은사거리,1,사용자
1311835,대여,2012년09월01일11시38분44초,증산2교,3,사용자
1311837,대여,2012년09월01일11시53분11초,홍은사거리,2,사용자
1311838,대여,2012년09월01일11시53분50초,증산2교,20,사용자
1311840,대여,2012년09월01일11시57분44초,해담는 다리,1,사용자
1311843,대여,2012년09월01일12시13분45초,홍은사거리,7,사용자
1311845,대여,2012년09월01일12시15분17초,홍은사거리,3,사용자
1311850,대여,2012년09월01일12시35분25초,홍은사거리,7,사용자
1311852,대여,2012년09월01일12시43분10초,홍은사거리,10,사용자
1311853,대여,2012년09월01일12시54분22초,해담는 다리,9,사용자
1311854,대여,2012년09월01일12시55분18초,해담는 다리,5,사용자
1311856,대여,2012년09월01일12시56분52초,홍은사거리,8,사용자
1311858,대여,2012년09월01일13시09분40초,홍은사거리,1,사용자
1311859,대여,2012년09월01일13시10분38초,홍은사거리,13,사용자
1311860,대여,2012년09월01일13시17분09초,문화촌,6,사용자
1311863,대여,2012년09월01일13시23분21초,문화촌,15,사용자
1311866,대여,2012년09월01일13시34분05초,사천교,10,사용자
1311868,대여,2012년09월01일13시51분30초,해담는 다리,7,사용자
1311869,대여,2012년09월01일13시53분37초,해담는 다리,11,사용자
1311870,대여,2012년09월01일13시54분58초,홍은사거리,7,사용자
1311871,대여,2012년09월01일13시56분00초,홍은사거리,19,사용자
1311872,대여,2012년09월01일13시58분39초,홍은사거리,2,사용자
1311874,대여,2012년09월01일14시00분57초,홍은사거리,19,사용자
1311875,대여,2012년09월01일14시03분06초,홍은사거리,3,사용자
1311882,대여,2012년09월01일14시08분55초,홍은사거리,19,사용자
1311890,대여,2012년09월01일14시22분48초,홍은사거리,5,사용자
1311892,대여,2012년09월01일14시26분28초,홍은사거리,7,사용자
1311901,대여,2012년09월01일14시40분46초,홍은사거리,10,사용자
1311902,대여,2012년09월01일14시54분08초,해담는 다리,10,사용자
1311905,대여,2012년09월01일15시19분36초,홍은사거리,1,사용자
1311906,대여,2012년09월01일15시21분18초,홍은사거리,10,사용자
1311907,대여,2012년09월01일15시31분23초,홍은사거리,3,사용자
1311910,대여,2012년09월01일15시34분29초,증산2교,3,사용자
1311912,대여,2012년09월01일15시35분52초,홍은사거리,4,사용자
1311916,대여,2012년09월01일15시50분58초,문화촌,12,사용자
1311917,대여,2012년09월01일15시53분52초,홍은사거리,4,사용자
1311923,대여,2012년09월01일15시58분15초,해담는 다리,13,사용자
1311924,대여,2012년09월01일15시59분57초,문화촌,14,사용자
1311926,대여,2012년09월01일16시02분49초,증산2교,14,사용자
1311928,대여,2012년09월01일16시05분02초,증산2교,5,사용자
1311929,대여,2012년09월01일16시05분42초,증산2교,19,사용자
1311930,대여,2012년09월01일16시07분24초,증산2교,11,사용자
1311931,대여,2012년09월01일16시10분15초,홍은사거리,8,사용자
1311934,대여,2012년09월01일16시22분51초,홍은사거리,19,사용자
1311951,대여,2012년09월01일16시55분18초,사천교,3,사용자
1311952,대여,2012년09월01일17시01분22초,사천교,12,사용자
1311954,대여,2012년09월01일17시07분09초,홍은사거리,1,사용자
1311956,대여,2012년09월01일17시10분52초,홍은사거리,8,사용자
1311959,대여,2012년09월01일17시12분37초,홍은사거리,10,사용자
1311963,대여,2012년09월01일17시15분32초,홍은사거리,1,사용자
1311964,대여,2012년09월01일17시17분17초,사천교,16,사용자
1311965,대여,2012년09월01일17시17분40초,홍은사거리,3,사용자
1311968,대여,2012년09월01일17시19분26초,홍은사거리,7,사용자
1311970,대여,2012년09월01일17시23분43초,사천교,14,사용자
1311971,대여,2012년09월01일17시24분20초,사천교,2,사용자
1311973,대여,2012년09월01일17시28분02초,홍은사거리,5,사용자
1311976,대여,2012년09월01일17시33분35초,해담는 다리,11,사용자
1311977,대여,2012년09월01일17시34분04초,홍은사거리,5,사용자
1311990,대여,2012년09월01일17시58분45초,홍은사거리,19,사용자
1311996,대여,2012년09월01일18시13분39초,홍은사거리,3,사용자
1311999,대여,2012년09월01일18시42분17초,홍은사거리,3,사용자
1312001,대여,2012년09월01일18시45분35초,사천교,10,사용자
1312002,대여,2012년09월01일18시47분30초,사천교,8,사용자
1312003,대여,2012년09월01일18시50분50초,사천교,5,사용자
1312004,대여,2012년09월01일18시56분39초,문화촌,6,사용자
1312006,대여,2012년09월01일19시02분21초,문화촌,3,사용자
1312011,대여,2012년09월01일19시11분53초,문화촌,18,사용자
1312012,대여,2012년09월01일19시13분25초,홍은사거리,10,사용자
1312016,대여,2012년09월01일19시17분13초,사천교,15,사용자
1312017,대여,2012년09월01일19시19분17초,사천교,3,사용자
1312018,대여,2012년09월01일19시22분02초,문화촌,14,사용자
1312022,대여,2012년09월01일19시28분00초,사천교,12,사용자
1312023,대여,2012년09월01일19시29분07초,문화촌,14,사용자
1312025,대여,2012년09월01일19시30분02초,홍은사거리,1,사용자
1312029,대여,2012년09월01일19시41분01초,문화촌,10,사용자
1312032,대여,2012년09월01일19시54분43초,홍은사거리,3,사용자
1312033,대여,2012년09월01일19시55분24초,홍은사거리,7,사용자
1312035,대여,2012년09월01일19시57분30초,홍은사거리,10,사용자
1312036,대여,2012년09월01일19시59분34초,홍은사거리,5,사용자
1312037,대여,2012년09월01일20시02분23초,사천교,15,사용자
1312064,대여,2012년09월02일08시42분34초,사천교,17,사용자
1312065,대여,2012년09월02일08시57분15초,홍은사거리,3,사용자
1312067,대여,2012년09월02일08시59분08초,홍은사거리,20,사용자
1312091,대여,2012년09월02일09시00분20초,홍은사거리,7,사용자
1312106,대여,2012년09월02일09시14분39초,홍은사거리,10,사용자
1312108,대여,2012년09월02일09시37분21초,해담는 다리,10,사용자
1312111,대여,2012년09월02일09시50분43초,사천교,3,사용자
1312123,대여,2012년09월02일10시45분20초,문화촌,17,사용자
1312124,대여,2012년09월02일10시47분50초,문화촌,12,사용자
1312125,대여,2012년09월02일10시59분57초,사천교,7,사용자
1312126,대여,2012년09월02일11시02분27초,사천교,2,사용자
1312127,대여,2012년09월02일11시09분44초,사천교,15,사용자
1312128,대여,2012년09월02일11시10분51초,문화촌,18,사용자
1312132,대여,2012년09월02일11시19분26초,홍은사거리,19,사용자
1312133,대여,2012년09월02일11시22분08초,홍은사거리,5,사용자
1312135,대여,2012년09월02일11시24분26초,홍은사거리,8,사용자
1312137,대여,2012년09월02일11시27분03초,홍은사거리,3,사용자
1312138,대여,2012년09월02일11시34분57초,사천교,8,사용자
1312166,대여,2012년09월02일12시03분05초,문화촌,18,사용자
1312173,대여,2012년09월02일12시11분25초,홍은사거리,6,사용자
1312180,대여,2012년09월02일12시15분04초,홍은사거리,5,사용자
1312187,대여,2012년09월02일12시17분22초,홍은사거리,7,사용자
1312195,대여,2012년09월02일12시21분39초,홍은사거리,4,사용자
1312224,대여,2012년09월02일12시35분35초,증산2교,7,사용자
1312225,대여,2012년09월02일12시35분47초,사천교,17,사용자
1312229,대여,2012년09월02일12시37분20초,해담는 다리,5,사용자
1312234,대여,2012년09월02일12시40분06초,사천교,1,사용자
1312256,대여,2012년09월02일12시47분56초,홍은사거리,13,사용자
1312259,대여,2012년09월02일12시48분56초,홍은사거리,7,사용자
1312269,대여,2012년09월02일12시53분21초,사천교,10,사용자
1312273,대여,2012년09월02일12시57분44초,사천교,6,사용자
1312277,대여,2012년09월02일13시43분36초,문화촌,17,사용자
1312278,대여,2012년09월02일13시44분34초,문화촌,12,사용자
1312281,대여,2012년09월02일13시45분59초,문화촌,12,사용자
1312293,대여,2012년09월02일14시05분15초,증산2교,9,사용자
1312294,대여,2012년09월02일14시05분32초,해담는 다리,13,사용자
1312295,대여,2012년09월02일14시06분04초,증산2교,3,사용자
1312299,대여,2012년09월02일14시15분56초,사천교,4,사용자
1312301,대여,2012년09월02일14시17분00초,사천교,17,사용자
1312304,대여,2012년09월02일14시19분44초,사천교,13,사용자
1312305,대여,2012년09월02일14시19분51초,문화촌,15,사용자
1312306,대여,2012년09월02일14시28분17초,홍은사거리,7,사용자
1312307,대여,2012년09월02일14시33분31초,홍은사거리,4,사용자
1312315,대여,2012년09월02일14시55분45초,사천교,7,사용자
1312318,대여,2012년09월02일14시59분23초,사천교,8,사용자
1312340,대여,2012년09월02일15시11분39초,해담는 다리,11,사용자
1312342,대여,2012년09월02일15시13분15초,홍은사거리,7,사용자
1312344,대여,2012년09월02일15시15분44초,홍은사거리,7,사용자
1312345,대여,2012년09월02일15시16분31초,문화촌,14,사용자
1312346,대여,2012년09월02일15시18분18초,홍은사거리,8,사용자
